result_id,site_id,site_name,lat,lon,huc8,state_fips,county_fips5,provider,sample_date,chemical,water_type,location_type,activity_media,activity_media_sub,is_nondetect,value_for_stats,value_std,std_unit,rl_raw,detect_condition
NWIS-105399224,USGS-470105117084422,18N/45E-33D22   PAS30,47.017948789999998,-117.14656340000001,17060108,53,53075,NWIS,2016-08-02,nitrate,groundwater,NULL,Water,Groundwater,1,0.02,NULL,mg/L as N,4.0000000000000001E-2,Not Detected
NWIS-105399227,USGS-470105117084422,18N/45E-33D22   PAS30,47.017948789999998,-117.14656340000001,17060108,53,53075,NWIS,2016-08-02,ortho,groundwater,NULL,Water,Groundwater,0,8.0000000000000002E-2,8.0000000000000002E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-105399683,USGS-470105117084422,18N/45E-33D22   PAS30,47.017948789999998,-117.14656340000001,17060108,53,53075,NWIS,2016-08-02,nitrate,groundwater,NULL,Water,Groundwater,1,8.8499999999999995E-2,NULL,mg/L as N,0.17699999999999999,Not Detected
NWIS-106358591,USGS-470243122585501,18N/02W-18L04 SWQA02,47.043151870000003,-122.9870882,17110019,53,53067,NWIS,2016-12-07,nitrate,groundwater,NULL,Water,Groundwater,0,1.26,1.26,mg/L as N,NULL,NULL
NWIS-106358594,USGS-470243122585501,18N/02W-18L04 SWQA02,47.043151870000003,-122.9870882,17110019,53,53067,NWIS,2016-12-07,ortho,groundwater,NULL,Water,Groundwater,0,2.8000000000000001E-2,2.8000000000000001E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-105744270,USGS-470345122100701,18N/05E-09H04   SU-021,47.060866670000003,-122.1710556,17110014,53,53053,NWIS,2016-09-06,nitrate,groundwater,NULL,Water,Groundwater,0,1.46,1.46,mg/L as N,NULL,NULL
NWIS-105744273,USGS-470345122100701,18N/05E-09H04   SU-021,47.060866670000003,-122.1710556,17110014,53,53053,NWIS,2016-09-06,ortho,groundwater,NULL,Water,Groundwater,0,2.1000000000000001E-2,2.1000000000000001E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-105139417,USGS-470351120394801,18N/17E-12M01 PAS23,47.064205559999998,-120.6634222,17030001,53,53037,NWIS,2016-06-30,nitrate,groundwater,NULL,Water,Groundwater,0,0.41599999999999998,0.41599999999999998,mg/L as N,NULL,NULL
NWIS-105139420,USGS-470351120394801,18N/17E-12M01 PAS23,47.064205559999998,-120.6634222,17030001,53,53037,NWIS,2016-06-30,ortho,groundwater,NULL,Water,Groundwater,0,7.0000000000000007E-2,7.0000000000000007E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-105831862,USGS-470414122513901,18N/01W-06N02   MW-SU-002,47.0726972,-122.8638278,17110019,53,53067,NWIS,2016-09-13,nitrate,groundwater,NULL,Water,Groundwater,0,4.2000000000000003E-2,4.2000000000000003E-2,mg/L as N,NULL,NULL
NWIS-105831865,USGS-470414122513901,18N/01W-06N02   MW-SU-002,47.0726972,-122.8638278,17110019,53,53067,NWIS,2016-09-13,ortho,groundwater,NULL,Water,Groundwater,0,0.111,0.111,mg/L as P,4.0000000000000001E-3,NULL
NWIS-126456570,USGS-470430119334801,18N/26E-04Q01 PN90,47.076324999999997,-119.5667194,17020015,53,53025,NWIS,2023-08-09,nitrate,groundwater,NULL,Water,Groundwater,0,30.899999999999999,30.899999999999999,mg/L as N,NULL,NULL
NWIS-126456573,USGS-470430119334801,18N/26E-04Q01 PN90,47.076324999999997,-119.5667194,17020015,53,53025,NWIS,2023-08-09,ortho,groundwater,NULL,Water,Groundwater,0,5.8999999999999997E-2,5.8999999999999997E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-106306130,USGS-470619123271701,19N/06W-29G01,47.1052222,-123.45463890000001,17100104,53,53045,NWIS,2016-11-22,nitrate,groundwater,NULL,Water,Groundwater,0,8.6999999999999994E-2,8.6999999999999994E-2,mg/L as N,NULL,NULL
NWIS-106306133,USGS-470619123271701,19N/06W-29G01,47.1052222,-123.45463890000001,17100104,53,53045,NWIS,2016-11-22,ortho,groundwater,NULL,Water,Groundwater,0,0.34300000000000003,0.34300000000000003,mg/L as P,4.0000000000000001E-3,NULL
NWIS-105609954,USGS-470639122262101,19N/03E-27D01   SU-13,47.109866670000002,-122.418525,17110019,53,53053,NWIS,2016-08-23,nitrate,groundwater,NULL,Water,Groundwater,0,4.1799999999999997,4.1799999999999997,mg/L as N,NULL,NULL
NWIS-105609957,USGS-470639122262101,19N/03E-27D01   SU-13,47.109866670000002,-122.418525,17110019,53,53053,NWIS,2016-08-23,ortho,groundwater,NULL,Water,Groundwater,0,0.019,0.019,mg/L as P,4.0000000000000001E-3,NULL
NWIS-105138780,USGS-470655120465301,19N/16E-25C02   PAS05,47.114972299999998,-120.7835525,17030001,53,53037,NWIS,2016-06-30,nitrate,groundwater,NULL,Water,Groundwater,0,0.96599999999999997,0.96599999999999997,mg/L as N,NULL,NULL
NWIS-105138783,USGS-470655120465301,19N/16E-25C02   PAS05,47.114972299999998,-120.7835525,17030001,53,53037,NWIS,2016-06-30,ortho,groundwater,NULL,Water,Groundwater,0,0.10199999999999999,0.10199999999999999,mg/L as P,4.0000000000000001E-3,NULL
NWIS-105336651,USGS-470727119113401,19N/29E-21E01  PAS03,47.124027779999999,-119.1938889,17020015,53,53025,NWIS,2016-07-28,nitrate,groundwater,NULL,Water,Groundwater,0,0.36599999999999999,0.36599999999999999,mg/L as N,NULL,NULL
NWIS-105336654,USGS-470727119113401,19N/29E-21E01  PAS03,47.124027779999999,-119.1938889,17020015,53,53025,NWIS,2016-07-28,ortho,groundwater,NULL,Water,Groundwater,0,4.8000000000000001E-2,4.8000000000000001E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-126457063,USGS-470803119480001,19N/24E-15Q02 PN37R,47.1340833,-119.80022219999999,17020015,53,53025,NWIS,2023-08-10,nitrate,groundwater,NULL,Water,Groundwater,0,10.300000000000001,10.300000000000001,mg/L as N,NULL,NULL
NWIS-126457066,USGS-470803119480001,19N/24E-15Q02 PN37R,47.1340833,-119.80022219999999,17020015,53,53025,NWIS,2023-08-10,ortho,groundwater,NULL,Water,Groundwater,0,1.7000000000000001E-2,1.7000000000000001E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-105400488,USGS-470807118225201,19N/35E-14N01   MW-SU-030,47.135150000000003,-118.3821976,17020015,53,53001,NWIS,2016-08-01,nitrate,groundwater,NULL,Water,Groundwater,0,0.13700000000000001,0.13700000000000001,mg/L as N,NULL,NULL
NWIS-105400491,USGS-470807118225201,19N/35E-14N01   MW-SU-030,47.135150000000003,-118.3821976,17020015,53,53001,NWIS,2016-08-01,ortho,groundwater,NULL,Water,Groundwater,0,2.5999999999999999E-2,2.5999999999999999E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-107473843,USGS-470915119182601,19N/28E-09G02 PAS18,47.154047200000001,-119.3071917,17020015,53,53025,NWIS,2016-07-21,nitrate,groundwater,NULL,Water,Groundwater,1,0.02,NULL,mg/L as N,4.0000000000000001E-2,Not Detected
NWIS-107473846,USGS-470915119182601,19N/28E-09G02 PAS18,47.154047200000001,-119.3071917,17020015,53,53025,NWIS,2016-07-21,ortho,groundwater,NULL,Water,Groundwater,0,2.9999999999999999E-2,2.9999999999999999E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-107474304,USGS-470915119182601,19N/28E-09G02 PAS18,47.154047200000001,-119.3071917,17020015,53,53025,NWIS,2016-07-21,nitrate,groundwater,NULL,Water,Groundwater,1,8.8499999999999995E-2,NULL,mg/L as N,0.17699999999999999,Not Detected
NWIS-120207446,USGS-471110119151001,20N/28E-36D02,47.186111099999998,-119.2527778,17020015,53,53025,NWIS,2020-10-16,ortho,groundwater,NULL,Water,Groundwater,0,2.5000000000000001E-2,2.5000000000000001E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-106358852,USGS-471119122283101,20N/03E-30L14,47.188431999999999,-122.47651260000001,17110019,53,53053,NWIS,2016-12-07,nitrate,groundwater,NULL,Water,Groundwater,0,1.04,1.04,mg/L as N,NULL,NULL
NWIS-106358855,USGS-471119122283101,20N/03E-30L14,47.188431999999999,-122.47651260000001,17110019,53,53053,NWIS,2016-12-07,ortho,groundwater,NULL,Water,Groundwater,0,8.8999999999999996E-2,8.8999999999999996E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-126457578,USGS-471120119485901,20N/24E-33B03 PN33R,47.188888890000001,-119.81627779999999,17020015,53,53025,NWIS,2023-08-10,nitrate,groundwater,NULL,Water,Groundwater,0,2.48,2.48,mg/L as N,NULL,NULL
NWIS-126457581,USGS-471120119485901,20N/24E-33B03 PN33R,47.188888890000001,-119.81627779999999,17020015,53,53025,NWIS,2023-08-10,ortho,groundwater,NULL,Water,Groundwater,0,1.7000000000000001E-2,1.7000000000000001E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-121861095,USGS-471121119172201,20N/28E-34C01,47.189166669999999,-119.28944439999999,17020015,53,53025,NWIS,2021-08-17,ortho,groundwater,NULL,Water,Groundwater,0,6.8000000000000005E-2,6.8000000000000005E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-121861111,USGS-471121119172201,20N/28E-34C01,47.189166669999999,-119.28944439999999,17020015,53,53025,NWIS,2021-06-15,ortho,groundwater,NULL,Water,Groundwater,0,6.5000000000000002E-2,6.5000000000000002E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-123360063,USGS-471121119172201,20N/28E-34C01,47.189166669999999,-119.28944439999999,17020015,53,53025,NWIS,2022-03-02,ortho,groundwater,NULL,Water,Groundwater,0,6.7000000000000004E-2,6.7000000000000004E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-123078902,USGS-471121119172201,20N/28E-34C01,47.189166669999999,-119.28944439999999,17020015,53,53025,NWIS,2021-04-14,ortho,groundwater,NULL,Water,Groundwater,0,7.0000000000000007E-2,7.0000000000000007E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-123068838,USGS-471121119172201,20N/28E-34C01,47.189166669999999,-119.28944439999999,17020015,53,53025,NWIS,2021-10-29,ortho,groundwater,NULL,Water,Groundwater,0,6.9000000000000006E-2,6.9000000000000006E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-120207474,USGS-471121119172201,20N/28E-34C01,47.189166669999999,-119.28944439999999,17020015,53,53025,NWIS,2020-10-16,ortho,groundwater,NULL,Water,Groundwater,0,6.9000000000000006E-2,6.9000000000000006E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-120966830,USGS-471121119172201,20N/28E-34C01,47.189166669999999,-119.28944439999999,17020015,53,53025,NWIS,2020-12-10,ortho,groundwater,NULL,Water,Groundwater,0,7.1999999999999995E-2,7.1999999999999995E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-106306665,USGS-471129122514801,20N/01W-30M02,47.1905,-122.864361,17110019,53,53045,NWIS,2016-11-21,nitrate,groundwater,NULL,Water,Groundwater,0,0.34000000000000002,0.34000000000000002,mg/L as N,NULL,NULL
NWIS-106306668,USGS-471129122514801,20N/01W-30M02,47.1905,-122.864361,17110019,53,53045,NWIS,2016-11-21,ortho,groundwater,NULL,Water,Groundwater,0,0.023,0.023,mg/L as P,4.0000000000000001E-3,NULL
NWIS-105399856,USGS-471213117544901,20N/39E-28F02  PAS22,47.203694400000003,-117.9135833,17060109,53,53075,NWIS,2016-08-01,nitrate,groundwater,NULL,Water,Groundwater,1,0.02,NULL,mg/L as N,4.0000000000000001E-2,Not Detected
NWIS-105399859,USGS-471213117544901,20N/39E-28F02  PAS22,47.203694400000003,-117.9135833,17060109,53,53075,NWIS,2016-08-01,ortho,groundwater,NULL,Water,Groundwater,0,3.6999999999999998E-2,3.6999999999999998E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-105400312,USGS-471213117544901,20N/39E-28F02  PAS22,47.203694400000003,-117.9135833,17060109,53,53075,NWIS,2016-08-01,nitrate,groundwater,NULL,Water,Groundwater,1,8.8499999999999995E-2,NULL,mg/L as N,0.17699999999999999,Not Detected
NWIS-105282447,USGS-471413119511401,20N/24E-07P01   PAS08,47.2359662,-119.864773,17020015,53,53025,NWIS,2016-07-18,nitrate,groundwater,NULL,Water,Groundwater,0,7.7400000000000002,7.7400000000000002,mg/L as N,NULL,NULL
NWIS-105282450,USGS-471413119511401,20N/24E-07P01   PAS08,47.2359662,-119.864773,17020015,53,53025,NWIS,2016-07-18,ortho,groundwater,NULL,Water,Groundwater,0,0.039,0.039,mg/L as P,4.0000000000000001E-3,NULL
NWIS-106306396,USGS-471424123193501,20N/05W-09D01,47.2399694,-123.32641940000001,17100104,53,53045,NWIS,2016-11-22,nitrate,groundwater,NULL,Water,Groundwater,0,0.73499999999999999,0.73499999999999999,mg/L as N,NULL,NULL
NWIS-106306399,USGS-471424123193501,20N/05W-09D01,47.2399694,-123.32641940000001,17100104,53,53045,NWIS,2016-11-22,ortho,groundwater,NULL,Water,Groundwater,0,2.5000000000000001E-2,2.5000000000000001E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-123360127,USGS-471502119174101,20N/28E-03N01,47.250555560000002,-119.2947222,17020015,53,53025,NWIS,2022-03-02,ortho,groundwater,NULL,Water,Groundwater,0,6.9000000000000006E-2,6.9000000000000006E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-121861139,USGS-471502119174101,20N/28E-03N01,47.250555560000002,-119.2947222,17020015,53,53025,NWIS,2021-06-15,ortho,groundwater,NULL,Water,Groundwater,0,7.0000000000000007E-2,7.0000000000000007E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-121861161,USGS-471502119174101,20N/28E-03N01,47.250555560000002,-119.2947222,17020015,53,53025,NWIS,2021-08-17,ortho,groundwater,NULL,Water,Groundwater,1,6.0000000000000001E-3,NULL,mg/L as P,0.012,Not Detected
NWIS-121861164,USGS-471502119174101,20N/28E-03N01,47.250555560000002,-119.2947222,17020015,53,53025,NWIS,2021-08-17,ortho,groundwater,NULL,Water,Groundwater,1,0.002,NULL,mg/L as P,4.0000000000000001E-3,Not Detected
NWIS-122474443,USGS-471502119174101,20N/28E-03N01,47.250555560000002,-119.2947222,17020015,53,53025,NWIS,2021-04-13,ortho,groundwater,NULL,Water,Groundwater,0,7.1999999999999995E-2,7.1999999999999995E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-122474469,USGS-471503119172701,Gloyd Seeps at 20N/28E-03P02   WA,47.250833299999996,-119.2908333,17020015,53,53025,NWIS,2021-04-13,ortho,groundwater,NULL,Water,Groundwater,0,6.6000000000000003E-2,6.6000000000000003E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-121861201,USGS-471503119172701,Gloyd Seeps at 20N/28E-03P02   WA,47.250833299999996,-119.2908333,17020015,53,53025,NWIS,2021-08-17,ortho,groundwater,NULL,Water,Groundwater,0,6.0999999999999999E-2,6.0999999999999999E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-121861218,USGS-471503119172701,Gloyd Seeps at 20N/28E-03P02   WA,47.250833299999996,-119.2908333,17020015,53,53025,NWIS,2021-06-15,ortho,groundwater,NULL,Water,Groundwater,0,6.0999999999999999E-2,6.0999999999999999E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-123360095,USGS-471503119172701,Gloyd Seeps at 20N/28E-03P02   WA,47.250833299999996,-119.2908333,17020015,53,53025,NWIS,2022-03-02,ortho,groundwater,NULL,Water,Groundwater,0,6.4000000000000001E-2,6.4000000000000001E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-123068863,USGS-471503119172701,Gloyd Seeps at 20N/28E-03P02   WA,47.250833299999996,-119.2908333,17020015,53,53025,NWIS,2021-10-28,ortho,groundwater,NULL,Water,Groundwater,0,6.6000000000000003E-2,6.6000000000000003E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-124608929,USGS-471503119172701,Gloyd Seeps at 20N/28E-03P02   WA,47.250833299999996,-119.2908333,17020015,53,53025,NWIS,2020-12-04,ortho,groundwater,NULL,Water,Groundwater,0,6.8000000000000005E-2,6.8000000000000005E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-120138976,USGS-471503119172701,Gloyd Seeps at 20N/28E-03P02   WA,47.250833299999996,-119.2908333,17020015,53,53025,NWIS,2020-10-16,ortho,groundwater,NULL,Water,Groundwater,0,6.5000000000000002E-2,6.5000000000000002E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-106307200,USGS-471907122200401,21N/04E-07R02 SWQA09,47.31855556,-122.3366944,17110019,53,53033,NWIS,2016-11-17,nitrate,groundwater,NULL,Water,Groundwater,0,1.0800000000000001,1.0800000000000001,mg/L as N,NULL,NULL
NWIS-106307203,USGS-471907122200401,21N/04E-07R02 SWQA09,47.31855556,-122.3366944,17110019,53,53033,NWIS,2016-11-17,ortho,groundwater,NULL,Water,Groundwater,0,4.2999999999999997E-2,4.2999999999999997E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-120992308,USGS-471919119261401,21N/27E-16G01,47.3219444,-119.43722219999999,17020015,53,53025,NWIS,2020-10-15,ortho,groundwater,NULL,Water,Groundwater,0,8.7999999999999995E-2,8.7999999999999995E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-123068912,USGS-471919119261401,21N/27E-16G01,47.3219444,-119.43722219999999,17020015,53,53025,NWIS,2021-10-28,ortho,groundwater,NULL,Water,Groundwater,0,9.0999999999999998E-2,9.0999999999999998E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-123078927,USGS-471919119261401,21N/27E-16G01,47.3219444,-119.43722219999999,17020015,53,53025,NWIS,2021-06-15,ortho,groundwater,NULL,Water,Groundwater,0,9.1999999999999998E-2,9.1999999999999998E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-122474520,USGS-471919119261401,21N/27E-16G01,47.3219444,-119.43722219999999,17020015,53,53025,NWIS,2021-04-13,ortho,groundwater,NULL,Water,Groundwater,0,8.4000000000000005E-2,8.4000000000000005E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-120992286,USGS-471921119261401,21N/27E-16B01,47.322499999999998,-119.43722219999999,17020015,53,53025,NWIS,2020-10-15,ortho,groundwater,NULL,Water,Groundwater,0,0.10199999999999999,0.10199999999999999,mg/L as P,4.0000000000000001E-3,NULL
NWIS-120207419,USGS-471923119261501,21N/27E-16C02,47.32305556,-119.4375,17020015,53,53025,NWIS,2020-10-15,ortho,groundwater,NULL,Water,Groundwater,0,0.109,0.109,mg/L as P,4.0000000000000001E-3,NULL
NWIS-120992364,USGS-471923119261801,Rocky Ford Spring at 21N/27E-16C01  WA,47.32305556,-119.4383333,17020015,53,53025,NWIS,2020-09-28,ortho,groundwater,NULL,Water,Groundwater,0,0.10100000000000001,0.10100000000000001,mg/L as P,4.0000000000000001E-3,NULL
NWIS-122474548,USGS-471923119261801,Rocky Ford Spring at 21N/27E-16C01  WA,47.32305556,-119.4383333,17020015,53,53025,NWIS,2021-04-12,ortho,groundwater,NULL,Water,Groundwater,0,0.111,0.111,mg/L as P,4.0000000000000001E-3,NULL
NWIS-123140458,USGS-471923119261801,Rocky Ford Spring at 21N/27E-16C01  WA,47.32305556,-119.4383333,17020015,53,53025,NWIS,2022-02-15,ortho,groundwater,NULL,Water,Groundwater,0,0.109,0.109,mg/L as P,4.0000000000000001E-3,NULL
NWIS-105283086,USGS-471928118412501,21N/33E-08K01   PAS29,47.323202270000003,-118.689994,17020013,53,53043,NWIS,2016-07-20,nitrate,groundwater,NULL,Water,Groundwater,1,0.02,NULL,mg/L as N,4.0000000000000001E-2,Not Detected
NWIS-105283089,USGS-471928118412501,21N/33E-08K01   PAS29,47.323202270000003,-118.689994,17020013,53,53043,NWIS,2016-07-20,ortho,groundwater,NULL,Water,Groundwater,0,2.8000000000000001E-2,2.8000000000000001E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-105283535,USGS-471928118412501,21N/33E-08K01   PAS29,47.323202270000003,-118.689994,17020013,53,53043,NWIS,2016-07-20,nitrate,groundwater,NULL,Water,Groundwater,1,8.8499999999999995E-2,NULL,mg/L as N,0.17699999999999999,Not Detected
NWIS-123140432,USGS-471933119262301,Rocky Ford Spring at Manhole - 21N/27E-16C02  WA,47.325833299999999,-119.43972220000001,17020015,53,53025,NWIS,2022-02-15,ortho,groundwater,NULL,Water,Groundwater,0,8.1000000000000003E-2,8.1000000000000003E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-122474576,USGS-471933119262301,Rocky Ford Spring at Manhole - 21N/27E-16C02  WA,47.325833299999999,-119.43972220000001,17020015,53,53025,NWIS,2021-04-12,ortho,groundwater,NULL,Water,Groundwater,0,8.5999999999999993E-2,8.5999999999999993E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-120992335,USGS-471933119262301,Rocky Ford Spring at Manhole - 21N/27E-16C02  WA,47.325833299999999,-119.43972220000001,17020015,53,53025,NWIS,2020-09-28,ortho,groundwater,NULL,Water,Groundwater,0,0.078,0.078,mg/L as P,4.0000000000000001E-3,NULL
NWIS-120966798,USGS-471935119262501,21N/27E-09P02,47.326383300000003,-119.44015829999999,17020015,53,53025,NWIS,2020-12-11,ortho,groundwater,NULL,Water,Groundwater,0,4.9000000000000002E-2,4.9000000000000002E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-120207502,USGS-471935119262501,21N/27E-09P02,47.326383300000003,-119.44015829999999,17020015,53,53025,NWIS,2020-10-15,ortho,groundwater,NULL,Water,Groundwater,0,0.055,0.055,mg/L as P,4.0000000000000001E-3,NULL
NWIS-122474604,USGS-471935119262501,21N/27E-09P02,47.326383300000003,-119.44015829999999,17020015,53,53025,NWIS,2021-04-13,ortho,groundwater,NULL,Water,Groundwater,0,7.4999999999999997E-2,7.4999999999999997E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-121872190,USGS-471935119262501,21N/27E-09P02,47.326383300000003,-119.44015829999999,17020015,53,53025,NWIS,2021-06-15,ortho,groundwater,NULL,Water,Groundwater,0,6.0999999999999999E-2,6.0999999999999999E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-121872215,USGS-471935119262501,21N/27E-09P02,47.326383300000003,-119.44015829999999,17020015,53,53025,NWIS,2021-08-19,ortho,groundwater,NULL,Water,Groundwater,0,0.055,0.055,mg/L as P,4.0000000000000001E-3,NULL
NWIS-123140536,USGS-471935119262501,21N/27E-09P02,47.326383300000003,-119.44015829999999,17020015,53,53025,NWIS,2022-02-15,ortho,groundwater,NULL,Water,Groundwater,0,7.3999999999999996E-2,7.3999999999999996E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-123068788,USGS-471935119262501,21N/27E-09P02,47.326383300000003,-119.44015829999999,17020015,53,53025,NWIS,2021-10-28,ortho,groundwater,NULL,Water,Groundwater,0,6.0999999999999999E-2,6.0999999999999999E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-121872229,USGS-471936119263201,21N/27E-09P01,47.326666670000002,-119.4422222,17020015,53,53025,NWIS,2021-08-19,ortho,groundwater,NULL,Water,Groundwater,0,9.5000000000000001E-2,9.5000000000000001E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-106305596,USGS-472025122024501,21N/06E-04B08   SWQA11,47.342388890000002,-122.0463889,17110013,53,53033,NWIS,2016-11-29,nitrate,groundwater,NULL,Water,Groundwater,0,0.435,0.435,mg/L as N,NULL,NULL
NWIS-106305599,USGS-472025122024501,21N/06E-04B08   SWQA11,47.342388890000002,-122.0463889,17110013,53,53033,NWIS,2016-11-29,ortho,groundwater,NULL,Water,Groundwater,0,0.014,0.014,mg/L as P,4.0000000000000001E-3,NULL
NWIS-123359944,USGS-472046119231301,21N/27E-02J01,47.346111100000002,-119.3869444,17020015,53,53025,NWIS,2022-03-04,ortho,groundwater,NULL,Water,Groundwater,0,8.5000000000000006E-2,8.5000000000000006E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-120966862,USGS-472046119231301,21N/27E-02J01,47.346111100000002,-119.3869444,17020015,53,53025,NWIS,2020-12-11,ortho,groundwater,NULL,Water,Groundwater,0,7.4999999999999997E-2,7.4999999999999997E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-120139004,USGS-472246119225901,22N/27E-26H01 PN103,47.379169400000002,-119.384311,17020015,53,53025,NWIS,2020-10-16,ortho,groundwater,NULL,Water,Groundwater,0,3.4000000000000002E-2,3.4000000000000002E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-126458254,USGS-472246119225901,22N/27E-26H01 PN103,47.379169400000002,-119.384311,17020015,53,53025,NWIS,2023-08-08,nitrate,groundwater,NULL,Water,Groundwater,0,2.4500000000000002,2.4500000000000002,mg/L as N,NULL,NULL
NWIS-126458257,USGS-472246119225901,22N/27E-26H01 PN103,47.379169400000002,-119.384311,17020015,53,53025,NWIS,2023-08-08,ortho,groundwater,NULL,Water,Groundwater,0,3.2000000000000001E-2,3.2000000000000001E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-105283700,USGS-472318119290301,22N/27E-19N01   PAS10,47.385480559999998,-119.4898917,17020014,53,53025,NWIS,2016-07-21,nitrate,groundwater,NULL,Water,Groundwater,0,0.70099999999999996,0.70099999999999996,mg/L as N,NULL,NULL
NWIS-105283703,USGS-472318119290301,22N/27E-19N01   PAS10,47.385480559999998,-119.4898917,17020014,53,53025,NWIS,2016-07-21,ortho,groundwater,NULL,Water,Groundwater,0,0.031,0.031,mg/L as P,4.0000000000000001E-3,NULL
NWIS-123068686,USGS-472518119221001,"MAIN CANAL AT EAST LOW CANAL NR STRATFORD, WA",47.42166667,-119.36944440000001,17020015,53,53025,NWIS,2021-09-20,ortho,surface_water,NULL,Water,Surface Water,1,6.0000000000000001E-3,NULL,mg/L as P,0.012,Not Detected
NWIS-123068689,USGS-472518119221001,"MAIN CANAL AT EAST LOW CANAL NR STRATFORD, WA",47.42166667,-119.36944440000001,17020015,53,53025,NWIS,2021-09-20,ortho,surface_water,NULL,Water,Surface Water,1,0.002,NULL,mg/L as P,4.0000000000000001E-3,Not Detected
NWIS-121872272,USGS-472518119221001,"MAIN CANAL AT EAST LOW CANAL NR STRATFORD, WA",47.42166667,-119.36944440000001,17020015,53,53025,NWIS,2021-06-14,ortho,surface_water,NULL,Water,Surface Water,1,6.0000000000000001E-3,NULL,mg/L as P,0.012,Not Detected
NWIS-121872275,USGS-472518119221001,"MAIN CANAL AT EAST LOW CANAL NR STRATFORD, WA",47.42166667,-119.36944440000001,17020015,53,53025,NWIS,2021-06-14,ortho,surface_water,NULL,Water,Surface Water,1,0.002,NULL,mg/L as P,4.0000000000000001E-3,Not Detected
NWIS-121872297,USGS-472518119221001,"MAIN CANAL AT EAST LOW CANAL NR STRATFORD, WA",47.42166667,-119.36944440000001,17020015,53,53025,NWIS,2021-08-18,ortho,surface_water,NULL,Water,Surface Water,1,6.0000000000000001E-3,NULL,mg/L as P,0.012,Not Detected
NWIS-121872300,USGS-472518119221001,"MAIN CANAL AT EAST LOW CANAL NR STRATFORD, WA",47.42166667,-119.36944440000001,17020015,53,53025,NWIS,2021-08-18,ortho,surface_water,NULL,Water,Surface Water,1,0.002,NULL,mg/L as P,4.0000000000000001E-3,Not Detected
NWIS-121872314,USGS-472518119221001,"MAIN CANAL AT EAST LOW CANAL NR STRATFORD, WA",47.42166667,-119.36944440000001,17020015,53,53025,NWIS,2021-04-12,ortho,surface_water,NULL,Water,Surface Water,1,6.0000000000000001E-3,NULL,mg/L as P,0.012,Not Detected
