OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
1119USBR_WQX,Bureau of Reclamation,1119USBR_WQX-2202013-04,Sample-Routine,Water,,2022-02-15,13:15:00,PST,,,,,,,,,,,,WQDATA,Water Quality Data,,1119USBR_WQX-CBP060,ROCKY FORD CR AT RT17,,,,,47.2611111000,-119.4519444000,GRAB,1119USBR_WQX,Grab,,Water Bottle,STORET-957198857,,as P,Orthophosphate,Dissolved,0.140,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,365.2,USEPA,Phosphorus by Single Reagent Colorimetry,,https://www.nemi.gov/methods/method_summary/5254/,,2022-02-16,,https://www.waterqualitydata.us/data/providers/STORET/organizations/1119USBR_WQX/activities/1119USBR_WQX-2202013-04/results/957198857/resdetectqntlmts,Method Detection Level,0.003,mg/L,,2022-11-03T23:18:37,STORET
WSDANRAS,Washington State Department of Agriculture,WSDANRAS-2205054-16-Sample,Sample-Routine,Water,,2022-05-16,09:09:00,PST,,,,,Whole column,ft,,,,,,WSDANRAS2022_SW_Discrete,Washington State Department of Agriculture Surface Water Monitoring Program 2022 Discrete Samples,,WSDANRAS-MA00.2,Marion Drain 2,,,,,46.3306488348,-120.1999943870,Quarter-point Grab Sample,WSDANRAS,WSDA NRAS Quarter-point Grab Sample Method,"Grab sampled water collected at three points along a line perpendicular to the waterway is combined into one sample container. Full description in WSDA NRAS, Standard Operating Procedure: Water Quality and Pesticides Monitoring Programs.",Wide mouth glass jar,STORET-1054865603,,as P,Orthophosphate,"Filtered, field",0.0797,mg/L,,Final,,Actual,,,,,,,,,,Laboratory batch: B22E117.,,,,,,,,,,4500-P-G,APHA_SM21ED,4500 P G ~ Manual Digestion and Flow Injection Analysis for Orthophosphate,,,,2022-05-17,,https://www.waterqualitydata.us/data/providers/STORET/organizations/WSDANRAS/activities/WSDANRAS-2205054-16-Sample/results/1054865603/resdetectqntlmts,Reporting limit,0.003,mg/L,,2025-02-07T15:59:03,STORET
1119USBR_WQX,Bureau of Reclamation,1119USBR_WQX-2202013-03,Sample-Routine,Water,,2022-02-15,11:55:00,PST,,,,,,,,,,,,WQDATA,Water Quality Data,,1119USBR_WQX-CBP114,Rocky Ford Spring at Hatchery,,,,,47.3322000000,-119.4320400000,GRAB,1119USBR_WQX,Grab,,Water Bottle,STORET-957198931,,as P,Orthophosphate,Dissolved,0.097,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,365.2,USEPA,Phosphorus by Single Reagent Colorimetry,,https://www.nemi.gov/methods/method_summary/5254/,,2022-02-16,,https://www.waterqualitydata.us/data/providers/STORET/organizations/1119USBR_WQX/activities/1119USBR_WQX-2202013-03/results/957198931/resdetectqntlmts,Method Detection Level,0.003,mg/L,,2022-11-03T23:18:39,STORET
1119USBR_WQX,Bureau of Reclamation,1119USBR_WQX-2209086-14,Sample-Routine,Water,,2022-09-28,07:02:00,PST,,,,,,,,,,,,WQDATA,Water Quality Data,,1119USBR_WQX-CBP103,DAMON SPRING DRAW,,,,,47.1000000000,-120.0000000000,GRAB,1119USBR_WQX,Grab,,Water Bottle,STORET-972505808,,as P,Orthophosphate,Dissolved,0.070,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,365.2,USEPA,Phosphorus by Single Reagent Colorimetry,,https://www.nemi.gov/methods/method_summary/5254/,,2022-09-30,,https://www.waterqualitydata.us/data/providers/STORET/organizations/1119USBR_WQX/activities/1119USBR_WQX-2209086-14/results/972505808/resdetectqntlmts,Method Detection Level,0.003,mg/L,,2023-03-30T18:53:55,STORET
PUYALLUP_WQX,Puyallup Tribe of the Puyallup Reservation (Tribal),PUYALLUP_WQX-SPC-3:20220608120000:SR,Sample-Routine,Water,,2022-06-08,12:00:00,PST,,,,,,,,,,,,AWQ - Discrete,Ambient Water Quality Discrete Data,,PUYALLUP_WQX-SPC-3,South Prairie Creek,,,,,47.0984985900,-122.1561714000,Water Grab Sample,PUYALLUP_WQX,Water Grab Sample,,Water Bottle,STORET-1081319837,,as P,Orthophosphate,Dissolved,0.004,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,4500-P-E,APHA,4500 P E ~ Phosphorus in Water by Colorimetry- Ascorbic Acid Method,,https://www.nemi.gov/methods/method_summary/7436/,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/PUYALLUP_WQX/activities/PUYALLUP_WQX-SPC-3%3A20220608120000%3ASR/results/1081319837/resdetectqntlmts,Method Detection Level,0.004,mg/L,,2025-10-08T11:17:04,STORET
PUYALLUP_WQX,Puyallup Tribe of the Puyallup Reservation (Tribal),PUYALLUP_WQX-SWAN-1:20221026103000:SR,Sample-Routine,Water,,2022-10-26,10:30:00,PST,,,,,,,,,,,,AWQ - Discrete,Ambient Water Quality Discrete Data,,PUYALLUP_WQX-SWAN-1,Swan Creek 1,,,,,47.2287000000,-122.3920000000,Water Grab Sample,PUYALLUP_WQX,Water Grab Sample,,Water Bottle,STORET-1081319454,,as P,Orthophosphate,Dissolved,0.047,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,4500-P-E,APHA,4500 P E ~ Phosphorus in Water by Colorimetry- Ascorbic Acid Method,,https://www.nemi.gov/methods/method_summary/7436/,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/PUYALLUP_WQX/activities/PUYALLUP_WQX-SWAN-1%3A20221026103000%3ASR/results/1081319454/resdetectqntlmts,Method Detection Level,0.004,mg/L,,2025-10-08T11:17:03,STORET
1119USBR_WQX,Bureau of Reclamation,1119USBR_WQX-2205018-03,Sample-Routine,Water,,2022-05-10,14:21:00,PST,,,,,,,,,,,,WQDATA,Water Quality Data,,1119USBR_WQX-FDR008,FDR at Keller Ferry Area,,,,,47.9121500000,-118.7130000000,GRAB,1119USBR_WQX,Grab,,Water Bottle,STORET-1040360795,,as P,Orthophosphate,Dissolved,<0.003,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,365.2,USEPA,Phosphorus by Single Reagent Colorimetry,,https://www.nemi.gov/methods/method_summary/5254/,,2022-05-12,,https://www.waterqualitydata.us/data/providers/STORET/organizations/1119USBR_WQX/activities/1119USBR_WQX-2205018-03/results/1040360795/resdetectqntlmts,Method Detection Level,0.003,mg/L,,2024-08-30T16:47:48,STORET
PUYALLUP_WQX,Puyallup Tribe of the Puyallup Reservation (Tribal),PUYALLUP_WQX-CHAM-2:20220120111500:SR,Sample-Routine,Water,,2022-01-20,11:15:00,PST,,,,,,,,,,,,AWQ - Discrete,Ambient Water Quality Discrete Data,,PUYALLUP_WQX-CHAM-2,Chambers Creek,,,,,47.1919770000,-122.5736150000,Water Grab Sample,PUYALLUP_WQX,Water Grab Sample,,Water Bottle,STORET-1081319312,,as P,Orthophosphate,Dissolved,0.024,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,4500-P-E,APHA,4500 P E ~ Phosphorus in Water by Colorimetry- Ascorbic Acid Method,,https://www.nemi.gov/methods/method_summary/7436/,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/PUYALLUP_WQX/activities/PUYALLUP_WQX-CHAM-2%3A20220120111500%3ASR/results/1081319312/resdetectqntlmts,Method Detection Level,0.004,mg/L,,2025-10-08T11:17:02,STORET
1119USBR_WQX,Bureau of Reclamation,1119USBR_WQX-2210036-08,Sample-Routine,Water,,2022-10-16,17:10:00,PST,,,,,,,,,,,,WQDATA,Water Quality Data,,1119USBR_WQX-CBP098,"MATTAWA DRAIN,S3 T13N R24E",,,,,46.6333333000,-119.8000000000,GRAB,1119USBR_WQX,Grab,,Water Bottle,STORET-972505736,,as P,Orthophosphate,Dissolved,0.011,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,365.2,USEPA,Phosphorus by Single Reagent Colorimetry,,https://www.nemi.gov/methods/method_summary/5254/,,2022-10-18,,https://www.waterqualitydata.us/data/providers/STORET/organizations/1119USBR_WQX/activities/1119USBR_WQX-2210036-08/results/972505736/resdetectqntlmts,Method Detection Level,0.003,mg/L,,2023-03-30T18:53:55,STORET
1119USBR_WQX,Bureau of Reclamation,1119USBR_WQX-2204031-06,Sample-Routine,Water,,2022-04-25,13:45:00,PST,,,,,,,,,,,,WQDATA,Water Quality Data,,1119USBR_WQX-CBP052,ESQUATZEL DIV CHNL AT COLUMBIA R,,,,,46.3586111000,-119.2566667000,GRAB,1119USBR_WQX,Grab,,Water Bottle,STORET-957200642,,as P,Orthophosphate,Dissolved,0.006,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,365.2,USEPA,Phosphorus by Single Reagent Colorimetry,,https://www.nemi.gov/methods/method_summary/5254/,,2022-04-26,,https://www.waterqualitydata.us/data/providers/STORET/organizations/1119USBR_WQX/activities/1119USBR_WQX-2204031-06/results/957200642/resdetectqntlmts,Method Detection Level,0.003,mg/L,,2022-11-03T23:19:46,STORET
KNRD_WQX,Kalispel Indian Community of the Kalispel Reservation (Tribal),KNRD_WQX-22K1604-01,Sample-Routine,Water,,2022-11-16,13:20:00,PST,,,,,,,,,,,,KNRD Inorganics and Metals,Inorganics and Metals Sampling Project,,KNRD_WQX-PORB,Pend Oreille River,,,,,48.3175145100,-117.2703707000,Kalispel QAPP 00145,KNRD_WQX,Grab Sample Method,,Water Sampler (Other),STORET-992052962,Not Detected,as P,Orthophosphate,"Filtered, lab",,,,Final,,,,,,,,,,,,,,,,,,,,,,4500-P-F,APHA,4500 P F ~ Phosphorus in Water by Colorimetry Automated Ascorbic Acid Method,,https://www.nemi.gov/methods/method_summary/7420/,Tshimakain Creek Labs,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KNRD_WQX/activities/KNRD_WQX-22K1604-01/results/992052962/resdetectqntlmts,Method Detection Level,0.001,mg/L,,2023-10-31T12:12:03,STORET
1119USBR_WQX,Bureau of Reclamation,1119USBR_WQX-2209086-08,Sample-Routine,Water,,2022-09-28,01:16:00,PST,,,,,,,,,,,,WQDATA,Water Quality Data,,1119USBR_WQX-CBP714,Winchester WW at Frontage Road,,,,,47.1024833000,-119.6208333000,GRAB,1119USBR_WQX,Grab,,Water Bottle,STORET-972506019,,as P,Orthophosphate,Dissolved,0.003,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,365.2,USEPA,Phosphorus by Single Reagent Colorimetry,,https://www.nemi.gov/methods/method_summary/5254/,,2022-09-30,,https://www.waterqualitydata.us/data/providers/STORET/organizations/1119USBR_WQX/activities/1119USBR_WQX-2209086-08/results/972506019/resdetectqntlmts,Method Detection Level,0.003,mg/L,,2023-03-30T18:53:56,STORET
1119USBR_WQX,Bureau of Reclamation,1119USBR_WQX-2204031-02,Sample-Routine,Water,,2022-04-25,11:45:00,PST,,,,,,,,,,,,WQDATA,Water Quality Data,,1119USBR_WQX-CBP088,ESQUATZEL CHANNEL AT SHEFFIELD R,,,,,46.5763889000,-119.0083333000,GRAB,1119USBR_WQX,Grab,,Water Bottle,STORET-957200759,,as P,Orthophosphate,Dissolved,0.004,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,365.2,USEPA,Phosphorus by Single Reagent Colorimetry,,https://www.nemi.gov/methods/method_summary/5254/,,2022-04-26,,https://www.waterqualitydata.us/data/providers/STORET/organizations/1119USBR_WQX/activities/1119USBR_WQX-2204031-02/results/957200759/resdetectqntlmts,Method Detection Level,0.003,mg/L,,2022-11-03T23:19:50,STORET
1119USBR_WQX,Bureau of Reclamation,1119USBR_WQX-2210036-18,Sample-Routine,Water,,2022-10-17,10:00:00,PST,,,,,,,,,,,,WQDATA,Water Quality Data,,1119USBR_WQX-CBP036,LOWER CRAB CK ABV CONF REDROCK COULEE,,,,,46.8482222000,-119.5794722000,GRAB,1119USBR_WQX,Grab,,Water Bottle,STORET-972505127,,as P,Orthophosphate,Dissolved,0.045,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,365.2,USEPA,Phosphorus by Single Reagent Colorimetry,,https://www.nemi.gov/methods/method_summary/5254/,,2022-10-18,,https://www.waterqualitydata.us/data/providers/STORET/organizations/1119USBR_WQX/activities/1119USBR_WQX-2210036-18/results/972505127/resdetectqntlmts,Method Detection Level,0.003,mg/L,,2023-03-30T18:53:51,STORET
PUYALLUP_WQX,Puyallup Tribe of the Puyallup Reservation (Tribal),PUYALLUP_WQX-SIM-1.1:20221026091000:SR,Sample-Routine,Water,Untreated water supply,2022-10-26,09:10:00,PDT,,,,,,,,,,,,AWQ - Discrete,Ambient Water Quality Discrete Data,,PUYALLUP_WQX-SIM-1.1,Simons Creek,,,,,47.2209664647,-122.3096834460,Laboratory Sample,PUYALLUP_WQX,Lab Sample,,Water Bottle,STORET-1097157006,,as P,Orthophosphate,Dissolved,0.033,mg/L,,Final,,Actual,,,,,,,,,,BKJ0778,,,,,,,,,,4500-P-E,APHA,4500 P E ~ Phosphorus in Water by Colorimetry- Ascorbic Acid Method,,https://www.nemi.gov/methods/method_summary/7436/,Analytical Resources Incorporated,2022-10-27,,https://www.waterqualitydata.us/data/providers/STORET/organizations/PUYALLUP_WQX/activities/PUYALLUP_WQX-SIM-1.1%3A20221026091000%3ASR/results/1097157006/resdetectqntlmts,Minimum Reporting Level,0.004,mg/L,,2025-12-19T21:01:11,STORET
1119USBR_WQX,Bureau of Reclamation,1119USBR_WQX-2206058-05,Sample-Routine,Water,,2022-06-23,14:20:00,PST,,,,,,,,,,,,WQDATA,Water Quality Data,,1119USBR_WQX-CBP046,WB5 LATERAL AT WB CANAL,,,,,46.6722222000,-119.1611111000,GRAB,1119USBR_WQX,Grab,,Water Bottle,STORET-972505146,,as P,Orthophosphate,Dissolved,0.010,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,365.2,USEPA,Phosphorus by Single Reagent Colorimetry,,https://www.nemi.gov/methods/method_summary/5254/,,2022-06-24,,https://www.waterqualitydata.us/data/providers/STORET/organizations/1119USBR_WQX/activities/1119USBR_WQX-2206058-05/results/972505146/resdetectqntlmts,Method Detection Level,0.003,mg/L,,2023-03-30T18:53:51,STORET
WSDANRAS,Washington State Department of Agriculture,WSDANRAS-2206042-19-Sample,Sample-Routine,Water,,2022-06-22,09:12:00,PST,,,,,Whole column,ft,,,,,,WSDANRAS2022_SW_Discrete,Washington State Department of Agriculture Surface Water Monitoring Program 2022 Discrete Samples,,WSDANRAS-DR00.5,Dry Creek,,,,,46.9317850000,-117.4082200000,Quarter-point Grab Sample,WSDANRAS,WSDA NRAS Quarter-point Grab Sample Method,"Grab sampled water collected at three points along a line perpendicular to the waterway is combined into one sample container. Full description in WSDA NRAS, Standard Operating Procedure: Water Quality and Pesticides Monitoring Programs.",Wide mouth glass jar,STORET-1054755966,,as P,Orthophosphate,"Filtered, field",0.122,mg/L,J,Final,,Estimated,,,,,,,,,,Laboratory batch: B22F174.,,,,,,,,,,4500-P-G,APHA_SM21ED,4500 P G ~ Manual Digestion and Flow Injection Analysis for Orthophosphate,,,,2022-06-28,,https://www.waterqualitydata.us/data/providers/STORET/organizations/WSDANRAS/activities/WSDANRAS-2206042-19-Sample/results/1054755966/resdetectqntlmts,Reporting limit,0.003,mg/L,,2025-02-06T20:54:24,STORET
1119USBR_WQX,Bureau of Reclamation,1119USBR_WQX-2208016-13,Sample-Routine,Water,,2022-08-03,17:11:00,PST,,,,,,,,,,,,WQDATA,Water Quality Data,,1119USBR_WQX-CBP161,Crab Creek at Highway 17 crossing,,,,,47.1359722000,-119.2777222000,GRAB,1119USBR_WQX,Grab,,Water Bottle,STORET-1040362897,,as P,Orthophosphate,Dissolved,0.010,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,365.2,USEPA,Phosphorus by Single Reagent Colorimetry,,https://www.nemi.gov/methods/method_summary/5254/,,2022-08-05,,https://www.waterqualitydata.us/data/providers/STORET/organizations/1119USBR_WQX/activities/1119USBR_WQX-2208016-13/results/1040362897/resdetectqntlmts,Method Detection Level,0.003,mg/L,,2024-08-30T16:48:06,STORET
KNRD_WQX,Kalispel Indian Community of the Kalispel Reservation (Tribal),KNRD_WQX-WCC0355-01,Sample-Routine,Water,,2022-03-10,09:25:00,PST,,,,,,,,,,,,KNRD Inorganics and Metals,Inorganics and Metals Sampling Project,,KNRD_WQX-EBL1,East Branch LeClerc Creek,,,,,48.5339190700,-117.2809081000,Kalispel QAPP 00145,KNRD_WQX,Grab Sample Method,,Water Sampler (Other),STORET-958326729,Not Detected,as P,Orthophosphate,"Filtered, lab",,,,Final,,,,,,,,,,,,,,,,,,,,,,300.0,USEPA,300.0 ~ EPA; Determination of Inorganic Anions by Ion Chromatography,,https://www.nemi.gov/methods/method_summary/4680/,Anatek Labs,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KNRD_WQX/activities/KNRD_WQX-WCC0355-01/results/958326729/resdetectqntlmts,Method Detection Level,0.100,mg/L,,2022-11-28T16:51:20,STORET
WSDANRAS,Washington State Department of Agriculture,WSDANRAS-2207039-07-Sample,Sample-Routine,Water,,2022-07-11,08:06:00,PST,,,,,Whole column,ft,,,,,,WSDANRAS2022_SW_Discrete,Washington State Department of Agriculture Surface Water Monitoring Program 2022 Discrete Samples,,WSDANRAS-MA00.2,Marion Drain 2,,,,,46.3306488348,-120.1999943870,Quarter-point Grab Sample,WSDANRAS,WSDA NRAS Quarter-point Grab Sample Method,"Grab sampled water collected at three points along a line perpendicular to the waterway is combined into one sample container. Full description in WSDA NRAS, Standard Operating Procedure: Water Quality and Pesticides Monitoring Programs.",Wide mouth glass jar,STORET-1054866956,,as P,Orthophosphate,"Filtered, field",0.0716,mg/L,,Final,,Actual,,,,,,,,,,Laboratory batch: B22G059.,,,,,,,,,,4500-P-G,APHA_SM21ED,4500 P G ~ Manual Digestion and Flow Injection Analysis for Orthophosphate,,,,2022-07-12,,https://www.waterqualitydata.us/data/providers/STORET/organizations/WSDANRAS/activities/WSDANRAS-2207039-07-Sample/results/1054866956/resdetectqntlmts,Reporting limit,0.003,mg/L,,2025-02-07T15:59:07,STORET
WSDANRAS,Washington State Department of Agriculture,WSDANRAS-2205055-27-QA_Replicate,Quality Control Sample-Field Replicate,Water,,2022-05-23,11:10:00,PST,,,,,Whole column,ft,,,,,,WSDANRAS2022_SW_Discrete,Washington State Department of Agriculture Surface Water Monitoring Program 2022 Discrete Samples,,WSDANRAS-KA02.8,Kamiache Creek,,,,,47.1344029301,-117.6917161589,Quarter-point Grab Sample,WSDANRAS,WSDA NRAS Quarter-point Grab Sample Method,"Grab sampled water collected at three points along a line perpendicular to the waterway is combined into one sample container. Full description in WSDA NRAS, Standard Operating Procedure: Water Quality and Pesticides Monitoring Programs.",Wide mouth glass jar,STORET-1054863782,,as P,Orthophosphate,"Filtered, field",0.0756,mg/L,,Final,,Actual,,,,,,,,,,Laboratory batch: B22E158.,,,,,,,,,,4500-P-G,APHA_SM21ED,4500 P G ~ Manual Digestion and Flow Injection Analysis for Orthophosphate,,,,2022-05-24,,https://www.waterqualitydata.us/data/providers/STORET/organizations/WSDANRAS/activities/WSDANRAS-2205055-27-QA_Replicate/results/1054863782/resdetectqntlmts,Reporting limit,0.003,mg/L,,2025-02-07T15:58:58,STORET
1119USBR_WQX,Bureau of Reclamation,1119USBR_WQX-2202027-03,Sample-Routine,Water,,2022-02-23,10:35:00,PST,,,,,,,,,,,,WQDATA,Water Quality Data,,1119USBR_WQX-CBP072,LOWER CRAB CR AT CRAB CR RD,,,,,46.8152778000,-119.9233333000,GRAB,1119USBR_WQX,Grab,,Water Bottle,STORET-957200122,,as P,Orthophosphate,Dissolved,0.045,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,365.2,USEPA,Phosphorus by Single Reagent Colorimetry,,https://www.nemi.gov/methods/method_summary/5254/,,2022-02-25,,https://www.waterqualitydata.us/data/providers/STORET/organizations/1119USBR_WQX/activities/1119USBR_WQX-2202027-03/results/957200122/resdetectqntlmts,Method Detection Level,0.003,mg/L,,2022-11-03T23:19:21,STORET
PUYALLUP_WQX,Puyallup Tribe of the Puyallup Reservation (Tribal),PUYALLUP_WQX-WAPATO-1:20220120091500:SR,Sample-Routine,Water,,2022-01-20,09:15:00,PST,,,,,,,,,,,,AWQ - Discrete,Ambient Water Quality Discrete Data,,PUYALLUP_WQX-WAP-1,Wapato Creek,,,,,47.2148439401,-122.3023907800,Water Grab Sample,PUYALLUP_WQX,Water Grab Sample,,Water Bottle,STORET-1081320073,,as P,Orthophosphate,Dissolved,0.031,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,4500-P-E,APHA,4500 P E ~ Phosphorus in Water by Colorimetry- Ascorbic Acid Method,,https://www.nemi.gov/methods/method_summary/7436/,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/PUYALLUP_WQX/activities/PUYALLUP_WQX-WAPATO-1%3A20220120091500%3ASR/results/1081320073/resdetectqntlmts,Method Detection Level,0.004,mg/L,,2025-10-08T11:17:06,STORET
KNRD_WQX,Kalispel Indian Community of the Kalispel Reservation (Tribal),KNRD_WQX-22J1301-01,Sample-Routine,Water,,2022-10-12,09:55:00,PST,,,,,,,,,,,,KNRD Inorganics and Metals,Inorganics and Metals Sampling Project,,KNRD_WQX-PUMP,Calispell Creek,,,,,48.3433280800,-117.2951491000,Kalispel QAPP 00145,KNRD_WQX,Grab Sample Method,,Water Sampler (Other),STORET-992052936,,as P,Orthophosphate,"Filtered, lab",0.005,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,4500-P-F,APHA,4500 P F ~ Phosphorus in Water by Colorimetry Automated Ascorbic Acid Method,,https://www.nemi.gov/methods/method_summary/7420/,Tshimakain Creek Labs,,,,,,,,2023-10-31T12:12:02,STORET
1119USBR_WQX,Bureau of Reclamation,1119USBR_WQX-2206074-05,Quality Control Sample-Field Blank,Water,,2022-06-29,00:00:00,PST,,,,,,,,,,,,WQDATA,Water Quality Data,,1119USBR_WQX-YCE003,CLE ELUM 100M ABOVE DAM,,,,,47.2500000000,-121.0830556000,GRAB,1119USBR_WQX,Grab,,Water Bottle,STORET-1040350455,,as P,Orthophosphate,Dissolved,<0.003,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,365.2,USEPA,Phosphorus by Single Reagent Colorimetry,,https://www.nemi.gov/methods/method_summary/5254/,,2022-06-30,,https://www.waterqualitydata.us/data/providers/STORET/organizations/1119USBR_WQX/activities/1119USBR_WQX-2206074-05/results/1040350455/resdetectqntlmts,Method Detection Level,0.003,mg/L,,2024-08-30T16:46:14,STORET
WSDANRAS,Washington State Department of Agriculture,WSDANRAS-2205055-16-Sample,Sample-Routine,Water,,2022-05-23,08:11:00,PST,,,,,Whole column,ft,,,,,,WSDANRAS2022_SW_Discrete,Washington State Department of Agriculture Surface Water Monitoring Program 2022 Discrete Samples,,WSDANRAS-AT01.0,Ahtanum Creek,,,,,46.5385572266,-120.4805269996,Quarter-point Grab Sample,WSDANRAS,WSDA NRAS Quarter-point Grab Sample Method,"Grab sampled water collected at three points along a line perpendicular to the waterway is combined into one sample container. Full description in WSDA NRAS, Standard Operating Procedure: Water Quality and Pesticides Monitoring Programs.",Wide mouth glass jar,STORET-1054732236,,as P,Orthophosphate,"Filtered, field",0.0435,mg/L,,Final,,Actual,,,,,,,,,,Laboratory batch: B22E158.,,,,,,,,,,4500-P-G,APHA_SM21ED,4500 P G ~ Manual Digestion and Flow Injection Analysis for Orthophosphate,,,,2022-05-24,,https://www.waterqualitydata.us/data/providers/STORET/organizations/WSDANRAS/activities/WSDANRAS-2205055-16-Sample/results/1054732236/resdetectqntlmts,Reporting limit,0.003,mg/L,,2025-02-06T20:52:47,STORET
KNRD_WQX,Kalispel Indian Community of the Kalispel Reservation (Tribal),KNRD_WQX-22D1401-02,Sample-Routine,Water,,2022-04-13,12:30:00,PST,,,,,,,,,,,,KNRD Inorganics and Metals,Inorganics and Metals Sampling Project,,KNRD_WQX-PORB,Pend Oreille River,,,,,48.3175145100,-117.2703707000,Kalispel QAPP 00145,KNRD_WQX,Grab Sample Method,,Water Sampler (Other),STORET-958326372,,as P,Orthophosphate,"Filtered, lab",0.001,mg/L,J,Final,,Estimated,,,,,,,,,,,,,,,,,,,,4500-P-F,APHA,4500 P F ~ Phosphorus in Water by Colorimetry Automated Ascorbic Acid Method,,https://www.nemi.gov/methods/method_summary/7420/,Tshimakain Creek Labs,,,,,,,,2022-11-28T16:51:10,STORET
KNRD_WQX,Kalispel Indian Community of the Kalispel Reservation (Tribal),KNRD_WQX-22F0901-02,Sample-Routine,Water,,2022-06-08,12:00:00,PST,,,,,,,,,,,,KNRD Inorganics and Metals,Inorganics and Metals Sampling Project,,KNRD_WQX-PORB,Pend Oreille River,,,,,48.3175145100,-117.2703707000,Kalispel QAPP 00145,KNRD_WQX,Grab Sample Method,,Water Sampler (Other),STORET-958326450,,as P,Orthophosphate,"Filtered, lab",0.006,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,4500-P-F,APHA,4500 P F ~ Phosphorus in Water by Colorimetry Automated Ascorbic Acid Method,,https://www.nemi.gov/methods/method_summary/7420/,Tshimakain Creek Labs,,,,,,,,2022-11-28T16:51:12,STORET
