OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,LocalAqfrName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
PUYALLUP_WQX,Puyallup Tribe of the Puyallup Reservation (Tribal),PUYALLUP_WQX-CLK-4,Clarks Creek,River/Stream,66th St bridge,17110014,,,,,47.2040831837,-122.3420962140,,,,GPS-Unspecified,UNKWN,19,cm,,,Unknown,UNKWN,US,53,053,,,,,,,,,,STORET
PUYALLUP_WQX,Puyallup Tribe of the Puyallup Reservation (Tribal),PUYALLUP_WQX-DIRU-2,Diru Creek 2,River/Stream,,17110014,,,,,47.1917000000,-122.3390000000,,,,GPS-Unspecified,NAD83,,,,,,,US,53,053,,,,,,,,,,STORET
PUYALLUP_WQX,Puyallup Tribe of the Puyallup Reservation (Tribal),PUYALLUP_WQX-SIM-1,Simons Creek,River/Stream,40th St E/90th Ave,17110019,,,,,47.2210963500,-122.3099935500,,,,GPS-Unspecified,UNKWN,46,cm,,,Unknown,UNKWN,US,53,053,,,,,,,,,,STORET
PUYALLUP_WQX,Puyallup Tribe of the Puyallup Reservation (Tribal),PUYALLUP_WQX-SPC-3,South Prairie Creek,River/Stream,South Prairie Creek Rd,17110014,,,,,47.0984985900,-122.1561714000,,,,GPS-Unspecified,UNKWN,292,cm,,,Unknown,UNKWN,US,53,053,,,,,,,,,,STORET
PUYALLUP_WQX,Puyallup Tribe of the Puyallup Reservation (Tribal),PUYALLUP_WQX-SWAN-1,Swan Creek 1,River/Stream,,17110014,,,,,47.2287000000,-122.3920000000,,,,GPS-Unspecified,NAD83,,,,,,,US,53,053,,,,,,,,,,STORET
PUYALLUP_WQX,Puyallup Tribe of the Puyallup Reservation (Tribal),PUYALLUP_WQX-WAP-9,Wapato Creek,River/Stream,Cherrywood Mobile Home Park,17110019,,,,,47.2229715500,-122.3168567000,,,,GPS-Unspecified,UNKWN,42,cm,,,Unknown,UNKWN,US,53,053,,,,,,,,,,STORET
PUYALLUP_WQX,Puyallup Tribe of the Puyallup Reservation (Tribal),PUYALLUP_WQX-WILK-1,Wilkeson Creek,River/Stream,"262nd Ave E (mouth/SPC) 13241 262nd Ave E, South Prairie, WA 98385",17110014,,,,,47.1357112300,-122.0758228400,,,,GPS-Unspecified,UNKWN,459,cm,,,Unknown,UNKWN,US,53,053,,,,,,,,,,STORET
QIN_WQX,Quinault Indian Nation (Tribal),QIN_WQX-LQALower,NLA Lower,Lake,,17100102,,,,,47.4718000000,-123.8850000000,,,,GPS-Unspecified,NAD83,,,,,,,US,53,027,,,,,,,,,,STORET
QIN_WQX,Quinault Indian Nation (Tribal),QIN_WQX-LQAUpper,NLA Upper,Lake,,17100102,,,,,47.4824000000,-123.8550000000,,,,GPS-Unspecified,NAD83,,,,,,,US,53,027,,,,,,,,,,STORET
QIN_WQX,Quinault Indian Nation (Tribal),QIN_WQX-NFQUIN,North Fork Quinault,River/Stream,,17100102,,,,,47.5684000000,-123.6490000000,,,,GPS-Unspecified,NAD83,,,,,,,US,53,031,,,,,,,,,,STORET
QIN_WQX,Quinault Indian Nation (Tribal),QIN_WQX-STRM-003,Quinault River STRM-003,River/Stream,,17100102,,,,,47.3771000000,-124.1030000000,,,,GPS-Unspecified,NAD83,,,,,,,US,53,027,,,,,,,,,,STORET
QIN_WQX,Quinault Indian Nation (Tribal),QIN_WQX-STRM-013,Queets River STRM-013,River/Stream,,17100102,,,,,47.5314000000,-124.3280000000,,,,GPS-Unspecified,NAD83,,,,,,,US,53,027,,,,,,,,,,STORET
QIN_WQX,Quinault Indian Nation (Tribal),QIN_WQX-STRM-021,Quinault River STRM-021,River/Stream,,17100102,,,,,47.3585000000,-124.1830000000,,,,GPS-Unspecified,NAD83,,,,,,,US,53,027,,,,,,,,,,STORET
QIN_WQX,Quinault Indian Nation (Tribal),QIN_WQX-STRM-029,Queets River STRM-029,River/Stream,,17100102,,,,,47.5463000000,-124.2830000000,,,,GPS-Unspecified,NAD83,,,,,,,US,53,031,,,,,,,,,,STORET
QIN_WQX,Quinault Indian Nation (Tribal),QIN_WQX-STRM-030,Quinault River STRM-030,River/Stream,,17100102,,,,,47.4550000000,-123.9080000000,,,,GPS-Unspecified,NAD83,,,,,,,US,53,027,,,,,,,,,,STORET
QIN_WQX,Quinault Indian Nation (Tribal),QIN_WQX-STRM-037,Quinault River STRM-037,River/Stream,,17100102,,,,,47.3458000000,-124.2300000000,,,,GPS-Unspecified,NAD83,,,,,,,US,53,027,,,,,,,,,,STORET
QIN_WQX,Quinault Indian Nation (Tribal),QIN_WQX-STRM-042,Quinault River STRM-042,River/Stream,,17100102,,,,,47.4205000000,-123.9680000000,,,,GPS-Unspecified,NAD83,,,,,,,US,53,027,,,,,,,,,,STORET
QIN_WQX,Quinault Indian Nation (Tribal),QIN_WQX-UPQUEETS,Upper Queets,River/Stream,,17100102,,,,,47.6197000000,-124.0300000000,,,,GPS-Unspecified,NAD83,,,,,,,US,53,031,,,,,,,,,,STORET
QIN_WQX,Quinault Indian Nation (Tribal),QIN_WQX-UPQUIN,Upper Quinault,River/Stream,,17100102,,,,,47.5743000000,-123.5750000000,,,,GPS-Unspecified,NAD83,,,,,,,US,53,031,,,,,,,,,,STORET
SAMISHINDIAN_WQX,Samish Indian Nation (Tribal),SAMISHINDIAN_WQX-CK1A,CK1A,River/Stream Perennial,Drains area around Hwy 20.,17110019,,,,,48.4400000000,-122.6000000000,,,,GPS-Unspecified,WGS84,,,,,,,US,53,057,,,,,,,,,,STORET
SAMISHINDIAN_WQX,Samish Indian Nation (Tribal),SAMISHINDIAN_WQX-CK1A-1,CK1A-1,River/Stream Perennial,,17110019,,,,,48.4400000000,-122.6000000000,,,,GPS-Unspecified,WGS84,,,,,,,US,53,057,,,,,,,,,,STORET
SAMISHINDIAN_WQX,Samish Indian Nation (Tribal),SAMISHINDIAN_WQX-CK2,CK2,River/Stream Ephemeral,Drains forest/rural area,17110019,,,,,48.4400000000,-122.6100000000,,,,GPS-Unspecified,WGS84,,,,,,,US,53,057,,,,,,,,,,STORET
SAMISHINDIAN_WQX,Samish Indian Nation (Tribal),SAMISHINDIAN_WQX-CK3,CK3,River/Stream Ephemeral,Drains forest/rural area,17110019,,,,,48.4400000000,-122.6300000000,,,,GPS-Unspecified,WGS84,,,,,,,US,53,057,,,,,,,,,,STORET
SAMISHINDIAN_WQX,Samish Indian Nation (Tribal),SAMISHINDIAN_WQX-CK4,CK4,River/Stream Ephemeral,Drains forest/rural area,17110019,,,,,48.4400000000,-122.6200000000,,,,GPS-Unspecified,WGS84,,,,,,,US,53,057,,,,,,,,,,STORET
SAMISHINDIAN_WQX,Samish Indian Nation (Tribal),SAMISHINDIAN_WQX-CO,CO,River/Stream Perennial,Outfall of Lake Campbell,17110019,,,,,48.4300000000,-122.6100000000,,,,GPS-Unspecified,WGS84,,,,,,,US,53,057,,,,,,,,,,STORET
SAMISHINDIAN_WQX,Samish Indian Nation (Tribal),SAMISHINDIAN_WQX-CO-1,CO-1,River/Stream Perennial,,17110019,,,,,48.4300000000,-122.6100000000,,,,GPS-Unspecified,WGS84,,,,,,,US,53,057,,,,,,,,,,STORET
SAMISHINDIAN_WQX,Samish Indian Nation (Tribal),SAMISHINDIAN_WQX-EO,EO,River/Stream Ephemeral,"Downstream of Lake Erie outfall, approximately 1000 feet from lake",17110019,,,,,48.4400000000,-122.6300000000,,,,GPS-Unspecified,WGS84,,,,,,,US,53,057,,,,,,,,,,STORET
SAMISHINDIAN_WQX,Samish Indian Nation (Tribal),SAMISHINDIAN_WQX-LC1,LC1,Lake,Located on east side of lake.,17110019,,,,,48.4400000000,-122.6000000000,,,,GPS-Unspecified,WGS84,,,,,,,US,53,057,,,,,,,,,,STORET
SAMISHINDIAN_WQX,Samish Indian Nation (Tribal),SAMISHINDIAN_WQX-LC4,LC4,Lake,Located on west side of lake,17110019,,,,,48.4300000000,-122.6200000000,,,,GPS-Unspecified,WGS84,,,,,,,US,53,057,,,,,,,,,,STORET
SAMISHINDIAN_WQX,Samish Indian Nation (Tribal),SAMISHINDIAN_WQX-LC5,LC5,Lake,In center of lake south of central island,17110019,,,,,48.4300000000,-122.6100000000,,,,GPS-Unspecified,WGS84,,,,,,,US,53,057,,,,,,,,,,STORET
SAMISHINDIAN_WQX,Samish Indian Nation (Tribal),SAMISHINDIAN_WQX-NCL1,NCL1,Lake,At the end of Samish property below the house at the fence.,17110019,,,,,48.4400000000,-122.5900000000,,,,GPS-Unspecified,WGS84,,,,,,,US,53,057,,,,,,,,,,STORET
SAMISHINDIAN_WQX,Samish Indian Nation (Tribal),SAMISHINDIAN_WQX-NCL2,NCL2,Lake,"At fence,  at top of Samish property, where stream comes on to house lot.",17110019,,,,,48.4400000000,-122.5900000000,,,,GPS-Unspecified,WGS84,,,,,,,US,53,057,,,,,,,,,,STORET
SBITENV_WQX,Shoalwater Bay Indian Tribe of the Shoalwater Bay Indian Reservation (Tribal),SBITENV_WQX-SH,Swimming Hole,Estuary,,17100106,,,,,46.7200000000,-124.0100000000,,,,GPS-Unspecified,NAD83,,,,,,,US,53,049,,,,,,,,,,STORET
SBITENV_WQX,Shoalwater Bay Indian Tribe of the Shoalwater Bay Indian Reservation (Tribal),SBITENV_WQX-WR,West Reservation Boundary,River/Stream,,17100106,,,,,46.7200000000,-124.0300000000,,,,GPS-Unspecified,NAD83,,,,,,,US,53,049,,,,,,,,,,STORET
SNOQUALM_WQX,Snoqualmie Indian Tribe (Tribal),SNOQUALM_WQX-A1,Res A1,River/Stream Intermittent,,17110010,,,,,47.5158981082,-121.8444247461,,,,GPS-Unspecified,NAD83,,,,,,,US,53,033,,,,,,,,,,STORET
SNOQUALM_WQX,Snoqualmie Indian Tribe (Tribal),SNOQUALM_WQX-A6,Res A6,River/Stream,,17110010,,,,,47.5223052310,-121.8395362487,,,,GPS-Unspecified,NAD83,,,,,,,US,53,033,,,,,,,,,,STORET
SNOQUALM_WQX,Snoqualmie Indian Tribe (Tribal),SNOQUALM_WQX-B7X,Res B7x,River/Stream,,17110010,,,,,47.5219180808,-121.8371192315,,,,GPS-Unspecified,NAD83,,,,,,,US,53,033,,,,,,,,,,STORET
SNOQUALM_WQX,Snoqualmie Indian Tribe (Tribal),SNOQUALM_WQX-Basket,Res Basket,"Pipe, Unspecified Source",,17110010,,,,,47.5212000000,-121.8420000000,,,,GPS-Unspecified,NAD83,,,,,,,US,53,033,,,,,,,,,,STORET
SNOQUALM_WQX,Snoqualmie Indian Tribe (Tribal),SNOQUALM_WQX-C8,Res C8,River/Stream Intermittent,,17110010,,,,,47.5170893033,-121.8402975861,,,,GPS-Unspecified,NAD83,,,,,,,US,53,033,,,,,,,,,,STORET
SNOQUALM_WQX,Snoqualmie Indian Tribe (Tribal),SNOQUALM_WQX-CB1,Res CB1,"Pipe, Unspecified Source",,17110010,,,,,47.5199000000,-121.8490000000,,,,GPS-Unspecified,NAD83,,,,,,,US,53,033,,,,,,,,,,STORET
SNOQUALM_WQX,Snoqualmie Indian Tribe (Tribal),SNOQUALM_WQX-P1,Res P1,Pond-Stormwater,,17110010,,,,,47.5212614675,-121.8426366350,,,,GPS-Unspecified,NAD83,,,,,,,US,53,033,,,,,,,,,,STORET
SNOQUALM_WQX,Snoqualmie Indian Tribe (Tribal),SNOQUALM_WQX-Parking Lot,Res Parking Lot,Storm Sewer,,17110010,,,,,47.5215000000,-121.8430000000,,,,GPS-Unspecified,NAD83,,,,,,,US,53,033,,,,,,,,,,STORET
SQUAXIN,Squaxin Island Tribe (Tribal),SQUAXIN-CLA2,Clary 2,River/Stream,Culvert under Salish Cliffs Maint road,17110019,,,,,47.1227370000,-123.1063480000,,,,Interpolation-Other,WGS84,,,,,,,US,53,045,,,,,,,,,,STORET
SUQUAMISH,Suquamish Indian Tribe of the Port Madison Reservation (Tribal),SUQUAMISH-0295-01,Old Tribal Center Cr,River/Stream,"Old Tribal Center, unnamed creek, directly downstream of culvert located near mouth",17110019,,,,,47.7069000000,-122.5800000000,,,,GPS-Unspecified,WGS84,,,,,,,US,53,035,,,,,,,,,,STORET
SUQUAMISH,Suquamish Indian Tribe of the Port Madison Reservation (Tribal),SUQUAMISH-COWL-01,Cowling Creek,River/Stream,"Cowling Creek, South fork, 12' upstream of hatchery headworks.",17110019,,,,,47.7457000000,-122.5610000000,,,,GPS-Unspecified,WGS84,,,,,,,US,53,035,,,,,,,,,,STORET
SUQUAMISH,Suquamish Indian Tribe of the Port Madison Reservation (Tribal),SUQUAMISH-DKW-02,Doe-Kag-Wats,River/Stream,"Doe-Kag-Wats Creek, South side of forest road, directly downstream of culvert, 460' West of gate at end of Seatter Rd",17110019,,,,,47.7584000000,-122.4890000000,,,,GPS-Unspecified,WGS84,,,,,,,US,53,035,,,,,,,,,,STORET
SUQUAMISH,Suquamish Indian Tribe of the Port Madison Reservation (Tribal),SUQUAMISH-GROV-03,Grovers Creek,River/Stream,"Grovers Creek, 350'downstream of hatchery gate.",17110019,,,,,47.7725000000,-122.5580000000,,,,GPS-Unspecified,WGS84,,,,,,,US,53,035,,,,,,,,,,STORET
SUQUAMISH,Suquamish Indian Tribe of the Port Madison Reservation (Tribal),SUQUAMISH-IND-01,Indianola Creek,River/Stream,,17110019,,,,,47.7512000000,-122.5250000000,,,,GPS-Unspecified,WGS84,,,,,,,US,53,035,,,,,,,,,,STORET
SUQUAMISH,Suquamish Indian Tribe of the Port Madison Reservation (Tribal),SUQUAMISH-KIT-01,Kitsap Creek,River/Stream,"Kitsap Creek, directly downstream Seaview Ave. culverts.",17110019,,,,,47.7483000000,-122.5340000000,,,,GPS-Unspecified,WGS84,,,,,,,US,53,035,,,,,,,,,,STORET
SUQUAMISH,Suquamish Indian Tribe of the Port Madison Reservation (Tribal),SUQUAMISH-KLE-01,Klebeal (aka Thompson) Cr.,River/Stream,"Klebeal Creek, Northwest of casino parking garage, 15' Northeast of old pump house.",17110019,,,,,47.7129000000,-122.5730000000,,,,GPS-Unspecified,WGS84,,,,,,,US,53,035,,,,,,,,,,STORET
SUQUAMISH,Suquamish Indian Tribe of the Port Madison Reservation (Tribal),SUQUAMISH-SNY-02,Sam Snyder Creek,River/Stream,"Sam Snyder Creek, 100' downstream of Lemolo Shore Drive culverts.",17110019,,,,,47.7077000000,-122.6070000000,,,,GPS-Unspecified,WGS84,,,,,,,US,53,035,,,,,,,,,,STORET
SUQUAMISH,Suquamish Indian Tribe of the Port Madison Reservation (Tribal),SUQUAMISH-SNY-27,Sam Snyder Creek,River/Stream,"Sam Snyder Creek, West side of Widme Rd, 800' North of NE Wagon Wheel Ln. near culvert",17110019,,,,,47.7304000000,-122.5960000000,,,,GPS-Unspecified,WGS84,,,,,,,US,53,035,,,,,,,,,,STORET
SWINOMISH,Swinomish Indian Tribal Community (Tribal),SWINOMISH-FOR2,Fornsby Creek,River/Stream,,17110002,,,,,48.4319768100,-122.5164833828,,,,GPS-Unspecified,WGS84,,,,,,,US,53,057,,,,,,,,,,STORET
SWINOMISH,Swinomish Indian Tribal Community (Tribal),SWINOMISH-FOR7,Fornsby Creek,River/Stream,,17110002,,,,,48.4318300000,-122.5165810000,,,,GPS-Unspecified,WGS84,,,,,,,US,53,057,,,,,,,,,,STORET
SWINOMISH,Swinomish Indian Tribal Community (Tribal),SWINOMISH-KIK3,Kiket Bay,Ocean,,17110019,,,,,48.4075140021,-122.5544547291,,,,GPS-Unspecified,WGS84,,,,,,,US,53,057,,,,,,,,,,STORET
SWINOMISH,Swinomish Indian Tribal Community (Tribal),SWINOMISH-KP_OT6,Kukutali Preserve,Other-Surface Water,,17110019,,,,,48.4211897000,-122.5566103000,,,,GPS-Unspecified,WGS84,,,,,,,US,53,057,,,,,,,,,,STORET
SWINOMISH,Swinomish Indian Tribal Community (Tribal),SWINOMISH-KP_OT6:IMP1,Kukutali Preserve,Estuary,,17110019,,,,,48.4211799000,-122.5565900000,,,,GPS-Unspecified,WGS84,,,,,,,US,53,057,,,,,,,,,,STORET
SWINOMISH,Swinomish Indian Tribal Community (Tribal),SWINOMISH-LON10,Lone Tree Creek,River/Stream,,17110019,,,,,48.4065350513,-122.5491799123,,,,GPS-Unspecified,WGS84,,,,,,,US,53,057,,,,,,,,,,STORET
SWINOMISH,Swinomish Indian Tribal Community (Tribal),SWINOMISH-LON1:T1,Lone Tree Creek,Other-Surface Water,,17110019,,,,,48.4064500000,-122.5494000000,,,,GPS-Unspecified,WGS84,,,,,,,US,53,057,,,,,,,,,,STORET
SWINOMISH,Swinomish Indian Tribal Community (Tribal),SWINOMISH-LON1:T2,Lone Tree Creek,River/Stream,,17110019,,,,,48.4065000000,-122.5495000000,,,,GPS-Unspecified,WGS84,,,,,,,US,53,057,,,,,,,,,,STORET
SWINOMISH,Swinomish Indian Tribal Community (Tribal),SWINOMISH-MUN2,Munks Creek,River/Stream,,17110019,,,,,48.4200815896,-122.5025952451,,,,GPS-Unspecified,WGS84,,,,,,,US,53,057,,,,,,,,,,STORET
SWINOMISH,Swinomish Indian Tribal Community (Tribal),SWINOMISH-MUN3,Munks Creek,River/Stream,,17110019,,,,,48.4200650000,-122.5024200000,,,,GPS-Unspecified,WGS84,,,,,,,US,53,057,,,,,,,,,,STORET
SWINOMISH,Swinomish Indian Tribal Community (Tribal),SWINOMISH-PBD_OT11,Pull and Be Damned Rd,"Pipe, Unspecified Source",,17110019,,,,,48.3872623000,-122.5343580000,,,,GPS-Unspecified,WGS84,,,,,,,US,53,057,,,,,,,,,,STORET
SWINOMISH,Swinomish Indian Tribal Community (Tribal),SWINOMISH-PBD_OT14,Pull and Be Damned Rd,"Pipe, Unspecified Source",,17110019,,,,,48.3858385000,-122.5338184000,,,,GPS-Unspecified,WGS84,,,,,,,US,53,057,,,,,,,,,,STORET
SWINOMISH,Swinomish Indian Tribal Community (Tribal),SWINOMISH-PBD_SP22,Pull and Be Damned Rd,Seep,,17110019,,,,,48.3828844000,-122.5332725000,,,,GPS-Unspecified,WGS84,,,,,,,US,53,057,,,,,,,,,,STORET
SWINOMISH,Swinomish Indian Tribal Community (Tribal),SWINOMISH-PBD_SP24,Pull and Be Damned Rd,Seep,,17110019,,,,,48.3846408000,-122.5333766000,,,,GPS-Unspecified,WGS84,,,,,,,US,53,057,,,,,,,,,,STORET
SWINOMISH,Swinomish Indian Tribal Community (Tribal),SWINOMISH-PBD_SP32,Pull and Be Damned Rd,Seep,,17110019,,,,,48.3885700000,-122.5351000000,,,,GPS-Unspecified,WGS84,,,,,,,US,53,057,,,,,,,,,,STORET
SWINOMISH,Swinomish Indian Tribal Community (Tribal),SWINOMISH-PBD_SP5.5,Pull and Be Damned Rd,Seep,,17110019,,,,,48.3802581000,-122.5331049000,,,,GPS-Unspecified,WGS84,,,,,,,US,53,057,,,,,,,,,,STORET
SWINOMISH,Swinomish Indian Tribal Community (Tribal),SWINOMISH-SBS_OT3,Similk Bay,"Pipe, Unspecified Source",,17110019,,,,,48.4225265000,-122.5579802000,,,,GPS-Unspecified,WGS84,,,,,,,US,53,057,,,,,,,,,,STORET
SWINOMISH,Swinomish Indian Tribal Community (Tribal),SWINOMISH-SBS_SP106,Similk Bay,Seep,,17110019,,,,,48.4258900000,-122.5581000000,,,,GPS-Unspecified,WGS84,,,,,,,US,53,057,,,,,,,,,,STORET
SWINOMISH,Swinomish Indian Tribal Community (Tribal),SWINOMISH-SBW_OT12:T1,Similk Bay,Constructed Wetland,,17110019,,,,,48.4475307000,-122.5754237000,,,,GPS-Unspecified,WGS84,,,,,,,US,53,057,,,,,,,,,,STORET
SWINOMISH,Swinomish Indian Tribal Community (Tribal),SWINOMISH-SBW_OT13:T3,Similk Bay,Constructed Wetland,,17110019,,,,,48.4474000000,-122.5761000000,,,,GPS-Unspecified,WGS84,,,,,,,US,53,057,,,,,,,,,,STORET
SWINOMISH,Swinomish Indian Tribal Community (Tribal),SWINOMISH-SIM6,Similk Bay,Ocean,,17110019,,,,,48.4439495000,-122.5765366000,,,,GPS-Unspecified,WGS84,,,,,,,US,53,057,,,,,,,,,,STORET
SWINOMISH,Swinomish Indian Tribal Community (Tribal),SWINOMISH-SKA11,Skagit Bay,Ocean,,17110019,,,,,48.3845785000,-122.5338023000,,,,GPS-Unspecified,WGS84,,,,,,,US,53,057,,,,,,,,,,STORET
SWINOMISH,Swinomish Indian Tribal Community (Tribal),SWINOMISH-SKR1,Skagit River,Estuary,,17110019,,,,,48.3747190000,-122.5033010000,,,,Interpolation-Satellite,WGS84,,,,,,,US,53,057,,,,,,,,,,STORET
SWINOMISH,Swinomish Indian Tribal Community (Tribal),SWINOMISH-SKR2,Skagit River,Estuary,,17110019,,,,,48.3669400000,-122.5129000000,,,,GPS-Unspecified,WGS84,,,,,,,US,53,057,,,,,,,,,,STORET
SWINOMISH,Swinomish Indian Tribal Community (Tribal),SWINOMISH-SNE2,Snee-Oosh Creek,River/Stream,,17110019,,,,,48.3960976166,-122.5353937413,,,,GPS-Unspecified,WGS84,,,,,,,US,53,057,,,,,,,,,,STORET
SWINOMISH,Swinomish Indian Tribal Community (Tribal),SWINOMISH-SNE5,Snee-Oosh Creek,River/Stream,,17110019,,,,,48.3959916000,-122.5355024000,,,,GPS-Unspecified,WGS84,,,,,,,US,53,057,,,,,,,,,,STORET
SWINOMISH,Swinomish Indian Tribal Community (Tribal),SWINOMISH-SWN6,Swinomish Channel,Ocean,,17110019,,,,,48.3892618236,-122.5004682056,,,,GPS-Unspecified,WGS84,,,,,,,US,53,057,,,,,,,,,,STORET
THURSTONCOUNTY,Thurston County Health Department,THURSTONCOUNTY-04863_02_WELL_2_APB907,04863_02_WELL_2_APB907,Well,Owner: CENTER FOR NATURAL LANDS MANAGEMENT; County Health ID ; County_ID 16N/02W-32KT01; Ecology ID: APB907;GData ID: 1377;USGS ID: 16N/02W-32KT01; Location_type: Well - Public Supply Group A System; Location Description: SCATTER CREEK PARK; Parcel ID: 72402900000,17100103,,,,,46.8273240000,-122.9578480000,,,,Interpolation-Digital Map Source,NAD83,222.40182,ft,,,Digital Elevation Model,NAVD88,US,53,067,,,,,,,,79,ft,STORET
THURSTONCOUNTY,Thurston County Health Department,THURSTONCOUNTY-1172490,107THR,Well,"Owner: PALUMBO, TIMOTHY L & TERRI L; County Health ID 16N/03W-34M01; County_ID 107THR; Ecology ID: ;GData ID: 1615;USGS ID: 16N/03W-34M01; Location_type: Well - Domestic General; Location Description: ; Parcel ID: 13634320202",17100103,,,,,46.8276820000,-123.0542530000,,,,Interpolation-Digital Map Source,NAD83,172.53278,ft,,,Digital Elevation Model,NAVD88,US,53,067,,,,,,,,,,STORET
THURSTONCOUNTY,Thurston County Health Department,THURSTONCOUNTY-15N_03W_01CT01,15N/03W-01CT01,Well,"Owner: DUGAS, CHRISTOPHER J & LORI A; County Health ID 15N/03W-01CT01; County_ID 15N/03W-01CT01; Ecology ID: AKK532;GData ID: 1409;USGS ID: 15N/03W-01CT01; Location_type: Well - Domestic General; Location Description: AMERICAN HOME FRUIT TRACTS #2; Parcel ID: 31420800202",17100103,,,,,46.8210910000,-123.0060200000,,,,Interpolation-Digital Map Source,NAD83,191.66,ft,,,Digital Elevation Model,NAVD88,US,53,067,,,,,,,,60,ft,STORET
THURSTONCOUNTY,Thurston County Health Department,THURSTONCOUNTY-17N_02W_08H02,17N/02W-08H02,Well,"Owner: TICKNER FARM LLC; County Health ID 17N/02W-08H2; County_ID ; Ecology ID: ;GData ID: 1408;USGS ID: 17N/02W-08H2; Location_type: Well - Irrigation; Location Description: BARNES, NELSON DLC; Parcel ID: 09070001000",17100103,,,,,46.9781760000,-122.9531250000,,,,Interpolation-Digital Map Source,NAD83,194.33,ft,,,Digital Elevation Model,NAVD88,US,53,067,,,,,,,,,,STORET
THURSTONCOUNTY,Thurston County Health Department,THURSTONCOUNTY-17N_02W_09M04,17N/02W-09M04,Well,Owner: TICKNER FARM LLC; County Health ID ; County_ID 09M04; Ecology ID: ;GData ID: 1288;USGS ID: 17N/02W-09M04; Location_type: Well - Domestic General; Location Description: ; Parcel ID: 12708410100,17100103,,,,,46.9732020000,-122.9497760000,24000,,,Interpolation-Map,NAD83,196.03999,ft,,,Digital Elevation Model,NAVD88,US,53,067,,,,,,,,47,ft,STORET
THURSTONCOUNTY,Thurston County Health Department,THURSTONCOUNTY-17N_02W_10AA,Hytec MW1,Well,Owner: PORT OF OLYMPIA; County Health ID 17N/02W-10AA; County_ID 17N/02W-10AA; Ecology ID: ;GData ID: 1484;USGS ID: 17N/02W-10AA; Location_type: Well - Monitoring; Location Description: ; Parcel ID: 12710100200,17110016,,,,,46.9783940000,-122.9145810000,,,,Interpolation-Digital Map Source,NAD83,194.17,ft,,,Digital Elevation Model,NAVD88,US,53,067,,,,,,,,,,STORET
THURSTONCOUNTY,Thurston County Health Department,THURSTONCOUNTY-22414_01_WELL_1_AEJ321,16N/02W-27PT03,Well,"Owner: BERRY, JAMES R; County Health ID 16N/02W-27PT03; County_ID 16N/02W-27PT03; Ecology ID: AEJ321;GData ID: 1279;USGS ID: 16N/02W-27PT03; Location_type: Well - Public Supply Group B System; Location Description: TALL TIMBERS; Parcel ID: 78710000100",17100103,,,,,46.8394510000,-122.9208070000,,,,Interpolation-Digital Map Source,NAD83,236.60001,ft,,,Digital Elevation Model,NAVD88,US,53,067,,,,,,,,55,ft,STORET
THURSTONCOUNTY,Thurston County Health Department,THURSTONCOUNTY-9453490,15N/03W-02G01,Well,"Owner: KALNOSKI, LEO THOMAS; County Health ID 15N/03W-02G01; County_ID 15N/03W-02G01; Ecology ID: AAF214;GData ID: 1252;USGS ID: 15N/03W-02G01; Location_type: Well - Domestic General; Location Description: AMERICAN HOME FRUIT; Parcel ID: 31430200401",17100103,,,,,46.8154870000,-123.0226060000,,,,Interpolation-Digital Map Source,NAD83,184.39935,ft,,,Digital Elevation Model,NAVD88,US,53,067,,,,,,,,57,ft,STORET
THURSTONCOUNTY,Thurston County Health Department,THURSTONCOUNTY-G2-105139CL_288135,G2-105139CL_288135,Well,"Owner: TICKNER FARM LLC; County Health ID 17N/02W-09EB; County_ID ; Ecology ID: ;GData ID: 1287;USGS ID: 17N/02W-09EB; Location_type: Well - Domestic General; Location Description: BARNES, NELSON DLC; Parcel ID: 09070001000",17100103,,,,,46.9749980000,-122.9471740000,,,,Interpolation-Digital Map Source,NAD83,195.39,ft,,,Digital Elevation Model,NAVD88,US,53,067,,,,,,,,,,STORET
